DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
2011-07-07,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,4.24167,0.0,0.0,37.56933707525574,3.5630716274721985,77.83021,%,37.56933707525574,86.33139925277072,5.303574508460112,187.54,31708.56,604.5,,production,OP
2011-07-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,16.175,0.0,0.0,37.531273276661516,13.554823601236476,91.71237757575757,%,37.531273276661516,90.07205058732612,5.657928995363215,922.03,133249.47,2399.21,,production,OP
2011-07-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,0.0,90.00456,0.0,,%,90.00456,24.27002,66.68925,0.0,0.0,0.0,,production,OP
2011-07-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,23.0,0.0,0.0,37.31437800606156,13.088773121946327,88.20428035714286,%,37.31437800606156,90.31280775766378,6.0410998571095265,786.96,119194.39,2349.53,,production,OP
2011-07-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,18.00834,0.0,0.0,38.14236002347801,19.989874273164546,88.14141324324325,%,38.14236002347801,91.75817642940437,6.507566973624443,1079.82,151479.98,2761.99,,production,OP
2011-07-13,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,0.0,94.20914,0.0,,%,94.20914,15.95114,94.19523,0.0,0.0,0.0,,production,OP
2011-07-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,0.0,94.10412,0.0,,%,94.10412,14.33757,94.09068,0.0,0.0,0.0,,production,OP
2011-07-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,3.08,0.0,0.0,61.8346912987013,0.0029334415584415584,23.62467714285714,%,61.8346912987013,35.818148246753246,36.87375227272727,109.44,10061.56,170.53,,production,OP
2011-07-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,11.175,0.0,0.0,39.42891451901566,6.315727964205816,75.81035869565217,%,39.42891451901566,87.05456718120806,7.935954899328859,546.8,84030.36,1515.88,,production,OP
2011-07-17,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,0.0,91.09261,0.0,,%,91.09261,17.48688,71.7535,0.0,0.0,0.0,,production,OP
2011-07-18,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,0.0,93.94286,0.0,,%,93.94286,15.05945,76.05117,0.0,0.0,0.0,,production,OP
2011-07-20,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,21.0,0.0,0.0,39.14947903073625,10.11274730233538,78.06863028571429,%,39.14947903073625,89.91963982250704,7.522297419457546,1207.41,178763.13,2856.94,,production,OP
2011-07-21,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,0.0,0.0,41.456558125,17.545017291666667,66.652139375,%,41.456558125,91.18529125,9.89895875,1346.9,199534.87,3199.14,,production,OP
2011-07-22,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,6.84167,0.0,0.0,43.69423773192803,19.175679582806538,61.27352,%,43.69423773192803,90.86844227497087,12.221926508396342,401.81,53684.06,829.65,,production,OP
2011-07-23,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,0.0,95.85122,0.0,,%,95.85122,18.13745,74.19326,0.0,0.0,0.0,,production,OP
2011-07-24,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,0.0,95.55613,0.0,,%,95.55613,13.20331,75.23715,0.0,0.0,0.0,,production,OP
2011-07-25,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,17.4,0.0,0.0,39.66596580578814,11.873846907933356,72.9647795652174,%,39.66596580578814,90.33667420492135,8.10227127995856,923.98,137065.35,2282.4,,production,OP
2011-07-26,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,20.675,0.0,0.0,41.951654667472795,18.174235816203144,64.64252928571429,%,41.951654667472795,91.2877277146312,10.435726904474002,1197.22,169123.1,2636.66,,production,OP
2011-07-27,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,0.0,95.24427,0.10411,,%,95.24427,33.00946,72.2241,0.0,0.0,0.0,,production,OP
2011-07-28,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,4.325,0.0,0.0,40.22630473988439,4.493035433526011,64.35931555555555,%,40.22630473988439,86.21240410404624,8.786818612716763,231.02,34161.5,602.92,,production,OP
2011-07-29,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,0.0,0.0,41.483315833333336,16.555992291666666,65.84010145833334,%,41.483315833333336,90.77234416666667,9.949305,1363.79,201579.64,3110.21,,production,OP
